Unnamed: 0,Tåguppdrag,Datum_PAU,Tågslag,Tågsort,UppehållstypAvgång,UppehållstypAnkomst,AktivitetskodAvgång,AktivitetskodBeskrivningAvgång,AktivitetskodAnkomst,AktivitetskodBeskrivningAnkomst,DelSträckanummer,Förstaplatssignatur_för_Uppdrag,Sistaplatssignatur_för_Uppdrag,Avgångsplats,Avgångsplatssignatur,Ankomstplats,Ankomstplatssignatur,PlanAvgTid,PlanAnkTid,UtfAnkTid,UtfAvgTid,PlanAnkTid_vid_AvgPlats,UtfAnkTid_vid_AvgPlats,PlanUppehållstidAvgång,UtfUppehållstidAvgång,PlanGångtid,UtfGångtid,FörseningGångtid,AvgFörsening,AnkFörsening,FörseningUppehållAvgång
642733,808,3/23/2019,RST,REGION,Passage,Passage,0,-,0,-,19,Cst,U,Ekeby,Eby,Säby,Säy,42:00.0,44:00.0,42:00.0,40:00.0,42:00.0,40:00.0,0,0,2,2,0,-2,-2,0
1362947,808,3/23/2019,RST,REGION,Passage,Sista,0,-,10,Avstigande av resande,20,Cst,U,Säby,Säy,Uppsala c,U,44:00.0,48:00.0,45:00.0,42:00.0,44:00.0,42:00.0,0,0,4,3,-1,-2,-3,0
2403219,808,3/24/2019,RST,REGION,Första,Passage,1,Påstigande av resande,0,-,1,Cst,U,Stockholm C,Cst,Karlberg,Ke,10:00.0,13:00.0,12:00.0,09:00.0,,,,,3,3,0,-1,-1,
1132817,808,3/24/2019,RST,REGION,Passage,Passage,0,-,0,-,2,Cst,U,Karlberg,Ke,Tomteboda övre,Tmö,13:00.0,14:00.0,13:00.0,12:00.0,13:00.0,12:00.0,0,0,1,1,0,-1,-1,0
2594369,808,3/24/2019,RST,REGION,Passage,Passage,0,-,0,-,3,Cst,U,Tomteboda övre,Tmö,Solna,So,14:00.0,15:00.0,13:00.0,13:00.0,14:00.0,13:00.0,0,0,1,0,-1,-1,-2,0
2496557,808,3/24/2019,RST,REGION,Passage,Passage,0,-,0,-,4,Cst,U,Solna,So,Ulriksdal,Udl,15:00.0,16:00.0,14:00.0,13:00.0,15:00.0,13:00.0,0,0,1,1,0,-2,-2,0
1874730,808,3/24/2019,RST,REGION,Passage,Passage,0,-,0,-,5,Cst,U,Ulriksdal,Udl,Helenelund,Hel,16:00.0,18:00.0,15:00.0,14:00.0,16:00.0,14:00.0,0,0,2,1,-1,-2,-3,0
387218,808,3/24/2019,RST,REGION,Passage,Passage,0,-,0,-,6,Cst,U,Helenelund,Hel,Kummelby,Kmy,18:00.0,18:00.0,16:00.0,15:00.0,18:00.0,15:00.0,0,0,0,1,1,-3,-2,0
387219,808,3/24/2019,RST,REGION,Passage,Passage,0,-,0,-,7,Cst,U,Kummelby,Kmy,Sollentuna,Sol,18:00.0,18:00.0,16:00.0,16:00.0,18:00.0,16:00.0,0,0,0,0,0,-2,-2,0
1356944,808,3/24/2019,RST,REGION,Passage,Passage,0,-,0,-,8,Cst,U,Sollentuna,Sol,Häggvik,Hgv,18:00.0,19:00.0,17:00.0,16:00.0,18:00.0,16:00.0,0,0,1,1,0,-2,-2,0
257031,808,3/24/2019,RST,REGION,Passage,Passage,0,-,0,-,9,Cst,U,Häggvik,Hgv,Norrviken,Nvk,19:00.0,20:00.0,17:00.0,17:00.0,19:00.0,17:00.0,0,0,1,0,-1,-2,-3,0
316844,808,3/24/2019,RST,REGION,Passage,Passage,0,-,0,-,10,Cst,U,Norrviken,Nvk,Rotebro,R,20:00.0,21:00.0,17:00.0,17:00.0,20:00.0,17:00.0,0,0,1,0,-1,-3,-4,0
353454,808,3/24/2019,RST,REGION,Passage,Passage,0,-,0,-,11,Cst,U,Rotebro,R,Upplands Väsby,Upv,21:00.0,23:00.0,20:00.0,17:00.0,21:00.0,17:00.0,0,0,2,3,1,-4,-3,0
7190,808,3/24/2019,RST,REGION,Passage,Passage,0,-,0,-,12,Cst,U,Upplands Väsby,Upv,Skavstaby,Skby,23:00.0,24:00.0,22:00.0,20:00.0,23:00.0,20:00.0,0,0,1,2,1,-3,-2,0
1936176,808,3/24/2019,RST,REGION,Passage,Passage,0,-,0,-,13,Cst,U,Skavstaby,Skby,Rosersberg,Rs,24:00.0,27:00.0,24:00.0,22:00.0,24:00.0,22:00.0,0,0,3,2,-1,-2,-3,0
638007,808,3/24/2019,RST,REGION,Passage,Passage,0,-,0,-,14,Cst,U,Rosersberg,Rs,Brista,Bra,27:00.0,28:00.0,26:00.0,24:00.0,27:00.0,24:00.0,0,0,1,2,1,-3,-2,0
1291832,808,3/24/2019,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,15,Cst,U,Brista,Bra,Märsta,Mr,28:00.0,30:00.0,28:00.0,26:00.0,28:00.0,26:00.0,0,0,2,2,0,-2,-2,0
1458415,808,3/24/2019,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,16,Cst,U,Märsta,Mr,Myrbacken,Myn,31:00.0,35:00.0,34:00.0,31:00.0,30:00.0,28:00.0,1,3,4,3,-1,0,-1,2
249519,808,3/24/2019,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,17,Cst,U,Myrbacken,Myn,Knivsta,Kn,35:00.0,37:00.0,36:00.0,34:00.0,35:00.0,34:00.0,0,0,2,2,0,-1,-1,0
1226623,808,3/24/2019,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,18,Cst,U,Knivsta,Kn,Ekeby,Eby,38:00.0,42:00.0,40:00.0,38:00.0,37:00.0,36:00.0,1,2,4,2,-2,0,-2,1
2119574,808,3/24/2019,RST,REGION,Passage,Passage,0,-,0,-,19,Cst,U,Ekeby,Eby,Säby,Säy,42:00.0,44:00.0,43:00.0,40:00.0,42:00.0,40:00.0,0,0,2,3,1,-2,-1,0
1341122,808,3/24/2019,RST,REGION,Passage,Sista,0,-,10,Avstigande av resande,20,Cst,U,Säby,Säy,Uppsala c,U,44:00.0,48:00.0,47:00.0,43:00.0,44:00.0,43:00.0,0,0,4,4,0,-1,-1,0
2403218,808,3/25/2019,RST,REGION,Första,Passage,1,Påstigande av resande,0,-,1,Cst,U,Stockholm C,Cst,Karlberg,Ke,10:00.0,13:00.0,12:00.0,09:00.0,,,,,3,3,0,-1,-1,
1948416,808,3/25/2019,RST,REGION,Passage,Passage,0,-,0,-,2,Cst,U,Karlberg,Ke,Tomteboda övre,Tmö,13:00.0,14:00.0,13:00.0,12:00.0,13:00.0,12:00.0,0,0,1,1,0,-1,-1,0
1647428,808,3/25/2019,RST,REGION,Passage,Passage,0,-,0,-,3,Cst,U,Tomteboda övre,Tmö,Solna,So,14:00.0,15:00.0,14:00.0,13:00.0,14:00.0,13:00.0,0,0,1,1,0,-1,-1,0
1850983,808,3/25/2019,RST,REGION,Passage,Passage,0,-,0,-,4,Cst,U,Solna,So,Ulriksdal,Udl,15:00.0,16:00.0,15:00.0,14:00.0,15:00.0,14:00.0,0,0,1,1,0,-1,-1,0
268413,808,3/25/2019,RST,REGION,Passage,Passage,0,-,0,-,5,Cst,U,Ulriksdal,Udl,Helenelund,Hel,16:00.0,18:00.0,17:00.0,15:00.0,16:00.0,15:00.0,0,0,2,2,0,-1,-1,0
1497990,808,3/25/2019,RST,REGION,Passage,Passage,0,-,0,-,6,Cst,U,Helenelund,Hel,Kummelby,Kmy,18:00.0,18:00.0,18:00.0,17:00.0,18:00.0,17:00.0,0,0,0,1,1,-1,0,0
1145413,808,3/25/2019,RST,REGION,Passage,Passage,0,-,0,-,7,Cst,U,Kummelby,Kmy,Sollentuna,Sol,18:00.0,18:00.0,18:00.0,18:00.0,18:00.0,18:00.0,0,0,0,0,0,0,0,0
2279628,808,3/25/2019,RST,REGION,Passage,Passage,0,-,0,-,8,Cst,U,Sollentuna,Sol,Häggvik,Hgv,18:00.0,19:00.0,19:00.0,18:00.0,18:00.0,18:00.0,0,0,1,1,0,0,0,0
1431694,808,3/25/2019,RST,REGION,Passage,Passage,0,-,0,-,9,Cst,U,Häggvik,Hgv,Norrviken,Nvk,19:00.0,20:00.0,20:00.0,19:00.0,19:00.0,19:00.0,0,0,1,1,0,0,0,0
84963,808,3/25/2019,RST,REGION,Passage,Passage,0,-,0,-,10,Cst,U,Norrviken,Nvk,Rotebro,R,20:00.0,21:00.0,21:00.0,20:00.0,20:00.0,20:00.0,0,0,1,1,0,0,0,0
1417611,808,3/25/2019,RST,REGION,Passage,Passage,0,-,0,-,11,Cst,U,Rotebro,R,Upplands Väsby,Upv,21:00.0,23:00.0,23:00.0,21:00.0,21:00.0,21:00.0,0,0,2,2,0,0,0,0
276478,808,3/25/2019,RST,REGION,Passage,Passage,0,-,0,-,12,Cst,U,Upplands Väsby,Upv,Skavstaby,Skby,23:00.0,24:00.0,25:00.0,23:00.0,23:00.0,23:00.0,0,0,1,2,1,0,1,0
379105,808,3/25/2019,RST,REGION,Passage,Passage,0,-,0,-,13,Cst,U,Skavstaby,Skby,Rosersberg,Rs,24:00.0,27:00.0,27:00.0,25:00.0,24:00.0,25:00.0,0,0,3,2,-1,1,0,0
799760,808,3/25/2019,RST,REGION,Passage,Passage,0,-,0,-,14,Cst,U,Rosersberg,Rs,Brista,Bra,27:00.0,28:00.0,28:00.0,27:00.0,27:00.0,27:00.0,0,0,1,1,0,0,0,0
921575,808,3/25/2019,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,15,Cst,U,Brista,Bra,Märsta,Mr,28:00.0,30:00.0,29:00.0,28:00.0,28:00.0,28:00.0,0,0,2,1,-1,0,-1,0
1939221,808,3/25/2019,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,16,Cst,U,Märsta,Mr,Myrbacken,Myn,31:00.0,36:00.0,36:00.0,32:00.0,30:00.0,29:00.0,1,3,5,4,-1,1,0,2
776634,808,3/25/2019,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,17,Cst,U,Myrbacken,Myn,Knivsta,Kn,36:00.0,40:00.0,39:00.0,36:00.0,36:00.0,36:00.0,0,0,4,3,-1,0,-1,0
6475,808,3/25/2019,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,18,Cst,U,Knivsta,Kn,Ekeby,Eby,41:00.0,44:00.0,44:00.0,41:00.0,40:00.0,39:00.0,1,2,3,3,0,0,0,1
2095117,808,3/25/2019,RST,REGION,Passage,Passage,0,-,0,-,19,Cst,U,Ekeby,Eby,Säby,Säy,44:00.0,47:00.0,46:00.0,44:00.0,44:00.0,44:00.0,0,0,3,2,-1,0,-1,0
1026580,808,3/25/2019,RST,REGION,Passage,Sista,0,-,10,Avstigande av resande,20,Cst,U,Säby,Säy,Uppsala c,U,47:00.0,50:00.0,50:00.0,46:00.0,47:00.0,46:00.0,0,0,3,4,1,-1,0,0
1621086,808,3/26/2019,RST,REGION,Första,Passage,1,Påstigande av resande,0,-,1,Cst,U,Stockholm C,Cst,Karlberg,Ke,10:00.0,13:00.0,15:00.0,11:00.0,,,,,3,4,1,1,2,
1829274,808,3/26/2019,RST,REGION,Passage,Passage,0,-,0,-,2,Cst,U,Karlberg,Ke,Tomteboda övre,Tmö,13:00.0,14:00.0,16:00.0,15:00.0,13:00.0,15:00.0,0,0,1,1,0,2,2,0
1440860,808,3/26/2019,RST,REGION,Passage,Passage,0,-,0,-,3,Cst,U,Tomteboda övre,Tmö,Solna,So,14:00.0,15:00.0,17:00.0,16:00.0,14:00.0,16:00.0,0,0,1,1,0,2,2,0
969061,808,3/26/2019,RST,REGION,Passage,Passage,0,-,0,-,4,Cst,U,Solna,So,Ulriksdal,Udl,15:00.0,16:00.0,18:00.0,17:00.0,15:00.0,17:00.0,0,0,1,1,0,2,2,0
2443008,808,3/26/2019,RST,REGION,Passage,Passage,0,-,0,-,5,Cst,U,Ulriksdal,Udl,Helenelund,Hel,16:00.0,18:00.0,19:00.0,18:00.0,16:00.0,18:00.0,0,0,2,1,-1,2,1,0
1464462,808,3/26/2019,RST,REGION,Passage,Passage,0,-,0,-,6,Cst,U,Helenelund,Hel,Kummelby,Kmy,18:00.0,18:00.0,20:00.0,19:00.0,18:00.0,19:00.0,0,0,0,1,1,1,2,0
986287,808,3/26/2019,RST,REGION,Passage,Passage,0,-,0,-,7,Cst,U,Kummelby,Kmy,Sollentuna,Sol,18:00.0,18:00.0,20:00.0,20:00.0,18:00.0,20:00.0,0,0,0,0,0,2,2,0
1340422,808,3/26/2019,RST,REGION,Passage,Passage,0,-,0,-,8,Cst,U,Sollentuna,Sol,Häggvik,Hgv,18:00.0,19:00.0,21:00.0,20:00.0,18:00.0,20:00.0,0,0,1,1,0,2,2,0
219882,808,3/26/2019,RST,REGION,Passage,Passage,0,-,0,-,9,Cst,U,Häggvik,Hgv,Norrviken,Nvk,19:00.0,20:00.0,21:00.0,21:00.0,19:00.0,21:00.0,0,0,1,0,-1,2,1,0
2598185,808,3/26/2019,RST,REGION,Passage,Passage,0,-,0,-,10,Cst,U,Norrviken,Nvk,Rotebro,R,20:00.0,21:00.0,22:00.0,21:00.0,20:00.0,21:00.0,0,0,1,1,0,1,1,0
1892270,808,3/26/2019,RST,REGION,Passage,Passage,0,-,0,-,11,Cst,U,Rotebro,R,Upplands Väsby,Upv,21:00.0,23:00.0,24:00.0,22:00.0,21:00.0,22:00.0,0,0,2,2,0,1,1,0
436036,808,3/26/2019,RST,REGION,Passage,Passage,0,-,0,-,12,Cst,U,Upplands Väsby,Upv,Skavstaby,Skby,23:00.0,24:00.0,26:00.0,24:00.0,23:00.0,24:00.0,0,0,1,2,1,1,2,0
1183831,808,3/26/2019,RST,REGION,Passage,Passage,0,-,0,-,13,Cst,U,Skavstaby,Skby,Rosersberg,Rs,24:00.0,27:00.0,28:00.0,26:00.0,24:00.0,26:00.0,0,0,3,2,-1,2,1,0
550039,808,3/26/2019,RST,REGION,Passage,Passage,0,-,0,-,14,Cst,U,Rosersberg,Rs,Brista,Bra,27:00.0,28:00.0,29:00.0,28:00.0,27:00.0,28:00.0,0,0,1,1,0,1,1,0
2417995,808,3/26/2019,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,15,Cst,U,Brista,Bra,Märsta,Mr,28:00.0,30:00.0,30:00.0,29:00.0,28:00.0,29:00.0,0,0,2,1,-1,1,0,0
1895610,808,3/26/2019,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,16,Cst,U,Märsta,Mr,Myrbacken,Myn,31:00.0,36:00.0,36:00.0,33:00.0,30:00.0,30:00.0,1,3,5,3,-2,2,0,2
776633,808,3/26/2019,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,17,Cst,U,Myrbacken,Myn,Knivsta,Kn,36:00.0,40:00.0,39:00.0,36:00.0,36:00.0,36:00.0,0,0,4,3,-1,0,-1,0
2038442,808,3/26/2019,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,18,Cst,U,Knivsta,Kn,Ekeby,Eby,41:00.0,44:00.0,44:00.0,41:00.0,40:00.0,39:00.0,1,2,3,3,0,0,0,1
2095116,808,3/26/2019,RST,REGION,Passage,Passage,0,-,0,-,19,Cst,U,Ekeby,Eby,Säby,Säy,44:00.0,47:00.0,46:00.0,44:00.0,44:00.0,44:00.0,0,0,3,2,-1,0,-1,0
727272,808,3/26/2019,RST,REGION,Passage,Sista,0,-,10,Avstigande av resande,20,Cst,U,Säby,Säy,Uppsala c,U,47:00.0,50:00.0,02:00.0,46:00.0,47:00.0,46:00.0,0,0,3,16,13,-1,12,0
2403221,808,3/27/2019,RST,REGION,Första,Passage,1,Påstigande av resande,0,-,1,Cst,U,Stockholm C,Cst,Karlberg,Ke,10:00.0,13:00.0,12:00.0,09:00.0,,,,,3,3,0,-1,-1,
1526052,808,3/27/2019,RST,REGION,Passage,Passage,0,-,0,-,2,Cst,U,Karlberg,Ke,Tomteboda övre,Tmö,13:00.0,14:00.0,12:00.0,12:00.0,13:00.0,12:00.0,0,0,1,0,-1,-1,-2,0
2006987,808,3/27/2019,RST,REGION,Passage,Passage,0,-,0,-,3,Cst,U,Tomteboda övre,Tmö,Solna,So,14:00.0,15:00.0,13:00.0,12:00.0,14:00.0,12:00.0,0,0,1,1,0,-2,-2,0
2496559,808,3/27/2019,RST,REGION,Passage,Passage,0,-,0,-,4,Cst,U,Solna,So,Ulriksdal,Udl,15:00.0,16:00.0,14:00.0,13:00.0,15:00.0,13:00.0,0,0,1,1,0,-2,-2,0
1874731,808,3/27/2019,RST,REGION,Passage,Passage,0,-,0,-,5,Cst,U,Ulriksdal,Udl,Helenelund,Hel,16:00.0,18:00.0,15:00.0,14:00.0,16:00.0,14:00.0,0,0,2,1,-1,-2,-3,0
387220,808,3/27/2019,RST,REGION,Passage,Passage,0,-,0,-,6,Cst,U,Helenelund,Hel,Kummelby,Kmy,18:00.0,18:00.0,16:00.0,15:00.0,18:00.0,15:00.0,0,0,0,1,1,-3,-2,0
387221,808,3/27/2019,RST,REGION,Passage,Passage,0,-,0,-,7,Cst,U,Kummelby,Kmy,Sollentuna,Sol,18:00.0,18:00.0,16:00.0,16:00.0,18:00.0,16:00.0,0,0,0,0,0,-2,-2,0
1356945,808,3/27/2019,RST,REGION,Passage,Passage,0,-,0,-,8,Cst,U,Sollentuna,Sol,Häggvik,Hgv,18:00.0,19:00.0,17:00.0,16:00.0,18:00.0,16:00.0,0,0,1,1,0,-2,-2,0
1385316,808,3/27/2019,RST,REGION,Passage,Passage,0,-,0,-,9,Cst,U,Häggvik,Hgv,Norrviken,Nvk,19:00.0,20:00.0,17:00.0,17:00.0,19:00.0,17:00.0,0,0,1,0,-1,-2,-3,0
667520,808,3/27/2019,RST,REGION,Passage,Passage,0,-,0,-,10,Cst,U,Norrviken,Nvk,Rotebro,R,20:00.0,21:00.0,18:00.0,17:00.0,20:00.0,17:00.0,0,0,1,1,0,-3,-3,0
2266466,808,3/27/2019,RST,REGION,Passage,Passage,0,-,0,-,11,Cst,U,Rotebro,R,Upplands Väsby,Upv,21:00.0,23:00.0,21:00.0,18:00.0,21:00.0,18:00.0,0,0,2,3,1,-3,-2,0
512111,808,3/27/2019,RST,REGION,Passage,Passage,0,-,0,-,12,Cst,U,Upplands Väsby,Upv,Skavstaby,Skby,23:00.0,24:00.0,23:00.0,21:00.0,23:00.0,21:00.0,0,0,1,2,1,-2,-1,0
2248017,808,3/27/2019,RST,REGION,Passage,Passage,0,-,0,-,13,Cst,U,Skavstaby,Skby,Rosersberg,Rs,24:00.0,27:00.0,25:00.0,23:00.0,24:00.0,23:00.0,0,0,3,2,-1,-1,-2,0
2370609,808,3/27/2019,RST,REGION,Passage,Passage,0,-,0,-,14,Cst,U,Rosersberg,Rs,Brista,Bra,27:00.0,28:00.0,26:00.0,25:00.0,27:00.0,25:00.0,0,0,1,1,0,-2,-2,0
788142,808,3/27/2019,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,15,Cst,U,Brista,Bra,Märsta,Mr,28:00.0,30:00.0,28:00.0,26:00.0,28:00.0,26:00.0,0,0,2,2,0,-2,-2,0
2358573,808,3/27/2019,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,16,Cst,U,Märsta,Mr,Myrbacken,Myn,31:00.0,36:00.0,34:00.0,30:00.0,30:00.0,28:00.0,1,2,5,4,-1,-1,-2,1
323785,808,3/27/2019,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,17,Cst,U,Myrbacken,Myn,Knivsta,Kn,36:00.0,40:00.0,36:00.0,34:00.0,36:00.0,34:00.0,0,0,4,2,-2,-2,-4,0
2370536,808,3/27/2019,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,18,Cst,U,Knivsta,Kn,Ekeby,Eby,41:00.0,44:00.0,43:00.0,40:00.0,40:00.0,36:00.0,1,4,3,3,0,-1,-1,3
678387,808,3/27/2019,RST,REGION,Passage,Passage,0,-,0,-,19,Cst,U,Ekeby,Eby,Säby,Säy,44:00.0,47:00.0,45:00.0,43:00.0,44:00.0,43:00.0,0,0,3,2,-1,-1,-2,0
837505,808,3/27/2019,RST,REGION,Passage,Sista,0,-,10,Avstigande av resande,20,Cst,U,Säby,Säy,Uppsala c,U,47:00.0,50:00.0,48:00.0,45:00.0,47:00.0,45:00.0,0,0,3,3,0,-2,-2,0
2403226,808,3/28/2019,RST,REGION,Första,Passage,1,Påstigande av resande,0,-,1,Cst,U,Stockholm C,Cst,Karlberg,Ke,10:00.0,13:00.0,12:00.0,09:00.0,,,,,3,3,0,-1,-1,
1948413,808,3/28/2019,RST,REGION,Passage,Passage,0,-,0,-,2,Cst,U,Karlberg,Ke,Tomteboda övre,Tmö,13:00.0,14:00.0,13:00.0,12:00.0,13:00.0,12:00.0,0,0,1,1,0,-1,-1,0
2594370,808,3/28/2019,RST,REGION,Passage,Passage,0,-,0,-,3,Cst,U,Tomteboda övre,Tmö,Solna,So,14:00.0,15:00.0,13:00.0,13:00.0,14:00.0,13:00.0,0,0,1,0,-1,-1,-2,0
2496560,808,3/28/2019,RST,REGION,Passage,Passage,0,-,0,-,4,Cst,U,Solna,So,Ulriksdal,Udl,15:00.0,16:00.0,14:00.0,13:00.0,15:00.0,13:00.0,0,0,1,1,0,-2,-2,0
389259,808,3/28/2019,RST,REGION,Passage,Passage,0,-,0,-,5,Cst,U,Ulriksdal,Udl,Helenelund,Hel,16:00.0,18:00.0,16:00.0,14:00.0,16:00.0,14:00.0,0,0,2,2,0,-2,-2,0
387224,808,3/28/2019,RST,REGION,Passage,Passage,0,-,0,-,6,Cst,U,Helenelund,Hel,Kummelby,Kmy,18:00.0,18:00.0,16:00.0,16:00.0,18:00.0,16:00.0,0,0,0,0,0,-2,-2,0
300912,808,3/28/2019,RST,REGION,Passage,Passage,0,-,0,-,7,Cst,U,Kummelby,Kmy,Sollentuna,Sol,18:00.0,18:00.0,17:00.0,16:00.0,18:00.0,16:00.0,0,0,0,1,1,-2,-1,0
2032744,808,3/28/2019,RST,REGION,Passage,Passage,0,-,0,-,8,Cst,U,Sollentuna,Sol,Häggvik,Hgv,18:00.0,19:00.0,17:00.0,17:00.0,18:00.0,17:00.0,0,0,1,0,-1,-1,-2,0
1036691,808,3/28/2019,RST,REGION,Passage,Passage,0,-,0,-,9,Cst,U,Häggvik,Hgv,Norrviken,Nvk,19:00.0,20:00.0,18:00.0,17:00.0,19:00.0,17:00.0,0,0,1,1,0,-2,-2,0
872489,808,3/28/2019,RST,REGION,Passage,Passage,0,-,0,-,10,Cst,U,Norrviken,Nvk,Rotebro,R,20:00.0,21:00.0,18:00.0,18:00.0,20:00.0,18:00.0,0,0,1,0,-1,-2,-3,0
2266469,808,3/28/2019,RST,REGION,Passage,Passage,0,-,0,-,11,Cst,U,Rotebro,R,Upplands Väsby,Upv,21:00.0,23:00.0,21:00.0,18:00.0,21:00.0,18:00.0,0,0,2,3,1,-3,-2,0
512110,808,3/28/2019,RST,REGION,Passage,Passage,0,-,0,-,12,Cst,U,Upplands Väsby,Upv,Skavstaby,Skby,23:00.0,24:00.0,23:00.0,21:00.0,23:00.0,21:00.0,0,0,1,2,1,-2,-1,0
2248018,808,3/28/2019,RST,REGION,Passage,Passage,0,-,0,-,13,Cst,U,Skavstaby,Skby,Rosersberg,Rs,24:00.0,27:00.0,25:00.0,23:00.0,24:00.0,23:00.0,0,0,3,2,-1,-1,-2,0
1961975,808,3/28/2019,RST,REGION,Passage,Passage,0,-,0,-,14,Cst,U,Rosersberg,Rs,Brista,Bra,27:00.0,28:00.0,27:00.0,25:00.0,27:00.0,25:00.0,0,0,1,2,1,-2,-1,0
893426,808,3/28/2019,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,15,Cst,U,Brista,Bra,Märsta,Mr,28:00.0,30:00.0,29:00.0,27:00.0,28:00.0,27:00.0,0,0,2,2,0,-1,-1,0
2299139,808,3/28/2019,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,16,Cst,U,Märsta,Mr,Myrbacken,Myn,31:00.0,36:00.0,36:00.0,31:00.0,30:00.0,29:00.0,1,2,5,5,0,0,0,1
776635,808,3/28/2019,RST,REGION,Passage,Uppehåll,0,-,11,Av- och påstigande av resande,17,Cst,U,Myrbacken,Myn,Knivsta,Kn,36:00.0,40:00.0,39:00.0,36:00.0,36:00.0,36:00.0,0,0,4,3,-1,0,-1,0
2038441,808,3/28/2019,RST,REGION,Uppehåll,Passage,11,Av- och påstigande av resande,0,-,18,Cst,U,Knivsta,Kn,Ekeby,Eby,41:00.0,44:00.0,44:00.0,41:00.0,40:00.0,39:00.0,1,2,3,3,0,0,0,1
2095115,808,3/28/2019,RST,REGION,Passage,Passage,0,-,0,-,19,Cst,U,Ekeby,Eby,Säby,Säy,44:00.0,47:00.0,46:00.0,44:00.0,44:00.0,44:00.0,0,0,3,2,-1,0,-1,0
1026581,808,3/28/2019,RST,REGION,Passage,Sista,0,-,10,Avstigande av resande,20,Cst,U,Säby,Säy,Uppsala c,U,47:00.0,50:00.0,50:00.0,46:00.0,47:00.0,46:00.0,0,0,3,4,1,-1,0,0
7169,808,3/29/2019,RST,REGION,Första,Passage,1,Påstigande av resande,0,-,1,Cst,U,Stockholm C,Cst,Karlberg,Ke,10:00.0,13:00.0,11:00.0,08:00.0,,,,,3,3,0,-2,-2,
2431016,808,3/29/2019,RST,REGION,Passage,Passage,0,-,0,-,2,Cst,U,Karlberg,Ke,Tomteboda övre,Tmö,13:00.0,14:00.0,12:00.0,11:00.0,13:00.0,11:00.0,0,0,1,1,0,-2,-2,0
2006985,808,3/29/2019,RST,REGION,Passage,Passage,0,-,0,-,3,Cst,U,Tomteboda övre,Tmö,Solna,So,14:00.0,15:00.0,13:00.0,12:00.0,14:00.0,12:00.0,0,0,1,1,0,-2,-2,0
2496558,808,3/29/2019,RST,REGION,Passage,Passage,0,-,0,-,4,Cst,U,Solna,So,Ulriksdal,Udl,15:00.0,16:00.0,14:00.0,13:00.0,15:00.0,13:00.0,0,0,1,1,0,-2,-2,0
1874727,808,3/29/2019,RST,REGION,Passage,Passage,0,-,0,-,5,Cst,U,Ulriksdal,Udl,Helenelund,Hel,16:00.0,18:00.0,15:00.0,14:00.0,16:00.0,14:00.0,0,0,2,1,-1,-2,-3,0
387222,808,3/29/2019,RST,REGION,Passage,Passage,0,-,0,-,6,Cst,U,Helenelund,Hel,Kummelby,Kmy,18:00.0,18:00.0,16:00.0,15:00.0,18:00.0,15:00.0,0,0,0,1,1,-3,-2,0
387223,808,3/29/2019,RST,REGION,Passage,Passage,0,-,0,-,7,Cst,U,Kummelby,Kmy,Sollentuna,Sol,18:00.0,18:00.0,16:00.0,16:00.0,18:00.0,16:00.0,0,0,0,0,0,-2,-2,0
1356946,808,3/29/2019,RST,REGION,Passage,Passage,0,-,0,-,8,Cst,U,Sollentuna,Sol,Häggvik,Hgv,18:00.0,19:00.0,17:00.0,16:00.0,18:00.0,16:00.0,0,0,1,1,0,-2,-2,0
1036696,808,3/29/2019,RST,REGION,Passage,Passage,0,-,0,-,9,Cst,U,Häggvik,Hgv,Norrviken,Nvk,19:00.0,20:00.0,18:00.0,17:00.0,19:00.0,17:00.0,0,0,1,1,0,-2,-2,0
691645,808,3/29/2019,RST,REGION,Passage,Passage,0,-,0,-,10,Cst,U,Norrviken,Nvk,Rotebro,R,20:00.0,21:00.0,19:00.0,18:00.0,20:00.0,18:00.0,0,0,1,1,0,-2,-2,0
1993010,808,3/29/2019,RST,REGION,Passage,Passage,0,-,0,-,11,Cst,U,Rotebro,R,Upplands Väsby,Upv,21:00.0,23:00.0,21:00.0,19:00.0,21:00.0,19:00.0,0,0,2,2,0,-2,-2,0
