Tåguppdrag,Datum_PAU,Tågslag,Tågsort,UppehållstypAvgång,UppehållstypAnkomst,AktivitetskodAvgång,AktivitetskodBeskrivningAvgång,AktivitetskodAnkomst,AktivitetskodBeskrivningAnkomst,DelSträckanummer,Förstaplatssignatur_för_Uppdrag,Sistaplatssignatur_för_Uppdrag,Avgångsplats,Avgångsplatssignatur,Ankomstplats,Ankomstplatssignatur,PlanAvgTid,PlanAnkTid,UtfAnkTid,UtfAvgTid,PlanAnkTid_vid_AvgPlats,UtfAnkTid_vid_AvgPlats,PlanUppehållstidAvgång,UtfUppehållstidAvgång,PlanGångtid,UtfGångtid,FörseningGångtid,AvgFörsening,AnkFörsening,FörseningUppehållAvgång,Delay_Departure,Delay_Arrival,Start,End,Path,AvgFörsening_Imputed
5576.0,2019-03-28,GT,GODS,Uppehåll,Passage,0,-,0,-,31,Gsh,Blg,Moholm,Mh,Töreboda,T,2019-03-28 22:32:00,2019-03-28 22:44:00,2019-03-28 21:17:00,2019-03-28 21:09:00,2019-03-28 22:25:00.000,2019-03-28 21:05:00.000,7.0,4.0,12,8.0,-4.0,-83.0,-87.0,-3.0,-83.0,-87.0,Acm,Avky,T,-83.0
5576.0,2019-03-28,GT,GODS,Passage,Passage,0,-,0,-,32,Gsh,Blg,Töreboda,T,Slätte,Sle,2019-03-28 22:44:00,2019-03-28 22:50:00,2019-03-28 21:22:00,2019-03-28 21:17:00,2019-03-28 22:44:00.000,2019-03-28 21:17:00.000,0.0,0.0,6,5.0,-1.0,-87.0,-88.0,0.0,-87.0,-88.0,Acm,Avky,Sle,-87.0
5576.0,2019-03-28,GT,GODS,Passage,Passage,0,-,0,-,33,Gsh,Blg,Slätte,Sle,Älgarås,Äl,2019-03-28 22:50:00,2019-03-28 22:55:00,2019-03-28 21:27:00,2019-03-28 21:22:00,2019-03-28 22:50:00.000,2019-03-28 21:22:00.000,0.0,0.0,5,5.0,0.0,-88.0,-88.0,0.0,-88.0,-88.0,Acm,Avky,Äl,-88.0
5576.0,2019-03-28,GT,GODS,Passage,Passage,0,-,0,-,34,Gsh,Blg,Älgarås,Äl,Gårdsjö,Gdö,2019-03-28 22:55:00,2019-03-28 23:02:00,2019-03-28 22:48:00,2019-03-28 21:27:00,2019-03-28 22:55:00.000,2019-03-28 21:27:00.000,0.0,0.0,7,81.0,74.0,-88.0,-14.0,0.0,-88.0,-14.0,Acm,Avky,Gdö,-88.0
5576.0,2019-03-28,GT,GODS,Passage,Passage,0,-,0,-,35,Gsh,Blg,Gårdsjö,Gdö,Finnerödja,Fa,2019-03-28 23:02:00,2019-03-28 23:09:00,2019-03-28 22:58:00,2019-03-28 22:48:00,2019-03-28 23:02:00.000,2019-03-28 22:48:00.000,0.0,0.0,7,10.0,3.0,-14.0,-11.0,0.0,-14.0,-11.0,Acm,Avky,Fa,-14.0
5576.0,2019-03-28,GT,GODS,Passage,Passage,0,-,0,-,36,Gsh,Blg,Finnerödja,Fa,Laxå,Lå,2019-03-28 23:09:00,2019-03-28 23:20:00,2019-03-28 23:08:00,2019-03-28 22:58:00,2019-03-28 23:09:00.000,2019-03-28 22:58:00.000,0.0,0.0,11,10.0,-1.0,-11.0,-12.0,0.0,-11.0,-12.0,Acm,Avky,Lå,-11.0
5576.0,2019-03-28,GT,GODS,Passage,Passage,0,-,0,-,37,Gsh,Blg,Laxå,Lå,Linddalen,Lln,2019-03-28 23:20:00,2019-03-28 23:27:00,2019-03-28 23:14:00,2019-03-28 23:08:00,2019-03-28 23:20:00.000,2019-03-28 23:08:00.000,0.0,0.0,7,6.0,-1.0,-12.0,-13.0,0.0,-12.0,-13.0,Acm,Avky,Lln,-12.0
5576.0,2019-03-28,GT,GODS,Passage,Passage,0,-,0,-,38,Gsh,Blg,Linddalen,Lln,Vretstorp,Vt,2019-03-28 23:27:00,2019-03-28 23:31:00,2019-03-28 23:18:00,2019-03-28 23:14:00,2019-03-28 23:27:00.000,2019-03-28 23:14:00.000,0.0,0.0,4,4.0,0.0,-13.0,-13.0,0.0,-13.0,-13.0,Acm,Avky,Vt,-13.0
5576.0,2019-03-28,GT,GODS,Passage,Passage,0,-,0,-,39,Gsh,Blg,Vretstorp,Vt,Östansjö,Öj,2019-03-28 23:31:00,2019-03-28 23:36:00,2019-03-28 23:23:00,2019-03-28 23:18:00,2019-03-28 23:31:00.000,2019-03-28 23:18:00.000,0.0,0.0,5,5.0,0.0,-13.0,-13.0,0.0,-13.0,-13.0,Acm,Avky,Öj,-13.0
5576.0,2019-03-28,GT,GODS,Passage,Passage,0,-,0,-,40,Gsh,Blg,Östansjö,Öj,Tälle,Täl,2019-03-28 23:36:00,2019-03-28 23:37:00,2019-03-28 23:36:00,2019-03-28 23:23:00,2019-03-28 23:36:00.000,2019-03-28 23:23:00.000,0.0,0.0,1,13.0,12.0,-13.0,-1.0,0.0,-13.0,-1.0,Acm,Avky,Täl,-13.0
5576.0,2019-03-28,GT,GODS,Passage,Uppehåll,0,-,2,Vagntillkoppling av godsvagnar,41,Gsh,Blg,Tälle,Täl,Hallsbergs rangerbangård,Hrbg,2019-03-28 23:37:00,2019-03-28 23:46:00,2019-03-28 23:36:00,2019-03-28 23:36:00,2019-03-28 23:37:00.000,2019-03-28 23:36:00.000,0.0,0.0,9,0.0,-9.0,-1.0,-10.0,0.0,-1.0,-10.0,Acm,Avky,Hrbg,-1.0
5576.0,2019-03-28,GT,GODS,Uppehåll,Uppehåll,2,Vagntillkoppling av godsvagnar,0,Uppehåll av teknisk/personalrelaterad typ,42,Gsh,Blg,Hallsbergs rangerbangård,Hrbg,Hallsbergs pbg,Hpbg,2019-03-29 01:31:00,2019-03-29 01:35:00,2019-03-29 01:35:00,,2019-03-28 23:46:00.000,2019-03-28 23:36:00.000,105.0,,4,,,,0.0,,,0.0,Acm,Avky,Hpbg,-72.0
5576.0,2019-03-28,GT,GODS,Uppehåll,Passage,0,Uppehåll av teknisk/personalrelaterad typ,0,-,43,Gsh,Blg,Hallsbergs pbg,Hpbg,Kumla,Kla,2019-03-29 01:38:00,2019-03-29 01:46:00,2019-03-29 01:53:00,2019-03-29 01:37:00,2019-03-29 01:35:00.000,2019-03-29 01:35:00.000,3.0,2.0,8,16.0,8.0,-1.0,7.0,-1.0,-1.0,7.0,Acm,Avky,Kla,-1.0
5576.0,2019-03-28,GT,GODS,Passage,Passage,0,-,0,-,44,Gsh,Blg,Kumla,Kla,Mosås,Ms,2019-03-29 01:46:00,2019-03-29 01:58:00,2019-03-29 02:01:00,2019-03-29 01:53:00,2019-03-29 01:46:00.000,2019-03-29 01:53:00.000,0.0,0.0,12,8.0,-4.0,7.0,3.0,0.0,7.0,3.0,Acm,Avky,Ms,7.0
5576.0,2019-03-28,GT,GODS,Passage,Passage,0,-,0,-,45,Gsh,Blg,Mosås,Ms,Örebro södra,Öb,2019-03-29 01:58:00,2019-03-29 02:04:00,2019-03-29 02:07:00,2019-03-29 02:01:00,2019-03-29 01:58:00.000,2019-03-29 02:01:00.000,0.0,0.0,6,6.0,0.0,3.0,3.0,0.0,3.0,3.0,Acm,Avky,Öb,3.0
5576.0,2019-03-28,GT,GODS,Passage,Uppehåll,0,-,0,-,46,Gsh,Blg,Örebro södra,Öb,Örebro c,Ör,2019-03-29 02:04:00,2019-03-29 02:07:00,2019-03-29 02:10:00,,2019-03-29 02:04:00.000,2019-03-29 02:07:00.000,0.0,,3,,,,3.0,,,3.0,Acm,Avky,Ör,
5576.0,2019-03-28,GT,GODS,Uppehåll,Passage,0,-,0,-,47,Gsh,Blg,Örebro c,Ör,Hovsta,Hsa,2019-03-29 02:13:00,2019-03-29 02:23:00,2019-03-29 02:17:00,2019-03-29 02:10:00,2019-03-29 02:07:00.000,2019-03-29 02:10:00.000,6.0,0.0,10,7.0,-3.0,-3.0,-6.0,-6.0,-3.0,-6.0,Acm,Avky,Hsa,-3.0
5576.0,2019-03-28,GT,GODS,Passage,Passage,0,-,0,-,48,Gsh,Blg,Hovsta,Hsa,Ervalla,Er,2019-03-29 02:23:00,2019-03-29 02:30:00,2019-03-29 02:24:00,2019-03-29 02:17:00,2019-03-29 02:23:00.000,2019-03-29 02:17:00.000,0.0,0.0,7,7.0,0.0,-6.0,-6.0,0.0,-6.0,-6.0,Acm,Avky,Er,-6.0
5576.0,2019-03-28,GT,GODS,Passage,Passage,0,-,0,-,49,Gsh,Blg,Ervalla,Er,Frövi,Fv,2019-03-29 02:30:00,2019-03-29 02:40:00,2019-03-29 02:33:00,2019-03-29 02:24:00,2019-03-29 02:30:00.000,2019-03-29 02:24:00.000,0.0,0.0,10,9.0,-1.0,-6.0,-7.0,0.0,-6.0,-7.0,Acm,Avky,Fv,-6.0
5576.0,2019-03-28,GT,GODS,Passage,Passage,0,-,0,-,50,Gsh,Blg,Frövi,Fv,Sällinge,Slg,2019-03-29 02:40:00,2019-03-29 02:47:00,2019-03-29 02:41:00,2019-03-29 02:33:00,2019-03-29 02:40:00.000,2019-03-29 02:33:00.000,0.0,0.0,7,8.0,1.0,-7.0,-6.0,0.0,-7.0,-6.0,Acm,Avky,Slg,-7.0
5576.0,2019-03-28,GT,GODS,Passage,Passage,0,-,0,-,51,Gsh,Blg,Sällinge,Slg,Spannarboda,Sba,2019-03-29 02:47:00,2019-03-29 02:51:00,2019-03-29 02:50:00,2019-03-29 02:41:00,2019-03-29 02:47:00.000,2019-03-29 02:41:00.000,0.0,0.0,4,9.0,5.0,-6.0,-1.0,0.0,-6.0,-1.0,Acm,Avky,Sba,-6.0
5576.0,2019-03-28,GT,GODS,Passage,Passage,0,-,0,-,52,Gsh,Blg,Spannarboda,Sba,Näverkärret,Nkt,2019-03-29 02:51:00,2019-03-29 02:59:00,2019-03-29 02:57:00,2019-03-29 02:50:00,2019-03-29 02:51:00.000,2019-03-29 02:50:00.000,0.0,0.0,8,7.0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0,Acm,Avky,Nkt,-1.0
5576.0,2019-03-28,GT,GODS,Passage,Passage,0,-,0,-,53,Gsh,Blg,Näverkärret,Nkt,Krampen,Krn,2019-03-29 02:59:00,2019-03-29 03:06:00,2019-03-29 03:03:00,2019-03-29 02:57:00,2019-03-29 02:59:00.000,2019-03-29 02:57:00.000,0.0,0.0,7,6.0,-1.0,-2.0,-3.0,0.0,-2.0,-3.0,Acm,Avky,Krn,-2.0
5576.0,2019-03-28,GT,GODS,Passage,Passage,0,-,0,-,54,Gsh,Blg,Krampen,Krn,Skinnskatteberg,Skb,2019-03-29 03:06:00,2019-03-29 03:15:00,2019-03-29 03:15:00,2019-03-29 03:03:00,2019-03-29 03:06:00.000,2019-03-29 03:03:00.000,0.0,0.0,9,12.0,3.0,-3.0,0.0,0.0,-3.0,0.0,Acm,Avky,Skb,-3.0
5576.0,2019-03-28,GT,GODS,Passage,Uppehåll,0,-,0,-,55,Gsh,Blg,Skinnskatteberg,Skb,Dagarn,Dn,2019-03-29 03:15:00,2019-03-29 03:24:00,2019-03-29 03:21:00,2019-03-29 03:15:00,2019-03-29 03:15:00.000,2019-03-29 03:15:00.000,0.0,0.0,9,6.0,-3.0,0.0,-3.0,0.0,0.0,-3.0,Acm,Avky,Dn,0.0
5576.0,2019-03-28,GT,GODS,Uppehåll,Passage,0,-,0,-,56,Gsh,Blg,Dagarn,Dn,Fagersta c,Fgc,2019-03-29 03:27:00,2019-03-29 03:38:00,2019-03-29 03:32:00,2019-03-29 03:21:00,2019-03-29 03:24:00.000,2019-03-29 03:21:00.000,3.0,0.0,11,11.0,0.0,-6.0,-6.0,-3.0,-6.0,-6.0,Acm,Avky,Fgc,-6.0
5576.0,2019-03-28,GT,GODS,Passage,Uppehåll,0,-,0,-,57,Gsh,Blg,Fagersta c,Fgc,Snyten,Snt,2019-03-29 03:38:00,2019-03-29 03:48:00,2019-03-29 03:40:00,2019-03-29 03:32:00,2019-03-29 03:38:00.000,2019-03-29 03:32:00.000,0.0,0.0,10,8.0,-2.0,-6.0,-8.0,0.0,-6.0,-8.0,Acm,Avky,Snt,-6.0
5576.0,2019-03-28,GT,GODS,Uppehåll,Passage,0,-,0,-,58,Gsh,Blg,Snyten,Snt,Karbenning,Kbn,2019-03-29 03:52:00,2019-03-29 03:58:00,2019-03-29 03:43:00,2019-03-29 03:40:00,2019-03-29 03:48:00.000,2019-03-29 03:40:00.000,4.0,0.0,6,3.0,-3.0,-12.0,-15.0,-4.0,-12.0,-15.0,Acm,Avky,Kbn,-12.0
5576.0,2019-03-28,GT,GODS,Passage,Passage,0,-,0,-,59,Gsh,Blg,Karbenning,Kbn,Hökmora,Hma,2019-03-29 03:58:00,2019-03-29 04:02:00,2019-03-29 03:47:00,2019-03-29 03:43:00,2019-03-29 03:58:00.000,2019-03-29 03:43:00.000,0.0,0.0,4,4.0,0.0,-15.0,-15.0,0.0,-15.0,-15.0,Acm,Avky,Hma,-15.0
5576.0,2019-03-28,GT,GODS,Passage,Sista,0,-,20,Vagnavkoppling av godsvagnar,60,Gsh,Blg,Hökmora,Hma,Avesta Krylbo,Avky,2019-03-29 04:02:00,2019-03-29 04:12:00,2019-03-29 03:54:00,2019-03-29 03:47:00,2019-03-29 04:02:00.000,2019-03-29 03:47:00.000,0.0,0.0,10,7.0,-3.0,-15.0,-18.0,0.0,-15.0,-18.0,Acm,Avky,Avky,-15.0
5576.0,2019-03-29,TJT,-,Första,Passage,22,Vagn av- och tillkoppling av godsvagnar,0,-,1,Gsh,Blg,Avesta Krylbo,Avky,Avesta Centrum,Acm,2019-03-30 05:03:00,2019-03-30 05:06:00,2019-03-30 04:16:00,2019-03-30 04:10:00,,,,,3,6.0,3.0,-53.0,-50.0,,-53.0,-50.0,Acm,Avky,Acm,-53.0
5576.0,2019-03-29,GT,GODS,Första,Passage,2,Vagntillkoppling av godsvagnar,0,-,1,Gsh,Blg,Göteborg Skandiahamnen,Gsh,Pölsebo,Pöb,2019-03-29 18:00:00,2019-03-29 18:05:00,2019-03-29 18:16:00,2019-03-29 18:12:00,,,,,5,4.0,-1.0,12.0,11.0,,12.0,11.0,Acm,Avky,Pöb,12.0
5576.0,2019-03-29,TJT,-,Passage,Passage,0,-,0,-,2,Gsh,Blg,Avesta Centrum,Acm,Snickarbo,Snb,2019-03-30 05:06:00,2019-03-30 05:10:00,2019-03-30 04:20:00,,2019-03-30 05:06:00.000,2019-03-30 04:16:00.000,0.0,,4,,,,-50.0,,,-50.0,Acm,Avky,Snb,
5576.0,2019-03-29,GT,GODS,Passage,Passage,0,-,0,-,2,Gsh,Blg,Pölsebo,Pöb,Göteborg Kville,Gk,2019-03-29 18:05:00,2019-03-29 18:15:00,2019-03-29 18:27:00,2019-03-29 18:16:00,2019-03-29 18:05:00.000,2019-03-29 18:16:00.000,0.0,0.0,10,11.0,1.0,11.0,12.0,0.0,11.0,12.0,Acm,Avky,Gk,11.0
5576.0,2019-03-29,TJT,-,Passage,Passage,0,-,0,-,3,Gsh,Blg,Snickarbo,Snb,Hedemora,Hdm,2019-03-30 05:10:00,2019-03-30 05:17:00,2019-03-30 04:27:00,2019-03-30 04:20:00,2019-03-30 05:10:00.000,2019-03-30 04:20:00.000,0.0,0.0,7,7.0,0.0,-50.0,-50.0,0.0,-50.0,-50.0,Acm,Avky,Hdm,-50.0
5576.0,2019-03-29,GT,GODS,Passage,Passage,0,-,0,-,3,Gsh,Blg,Göteborg Kville,Gk,Olskroken,Or,2019-03-29 18:15:00,2019-03-29 18:18:00,2019-03-29 18:46:00,2019-03-29 18:27:00,2019-03-29 18:15:00.000,2019-03-29 18:27:00.000,0.0,0.0,3,19.0,16.0,12.0,28.0,0.0,12.0,28.0,Acm,Avky,Or,12.0
5576.0,2019-03-29,GT,GODS,Passage,Passage,0,-,0,-,4,Gsh,Blg,Olskroken,Or,Göteborg Sävenäs,Gsv,2019-03-29 18:18:00,2019-03-29 18:19:00,2019-03-29 18:47:00,2019-03-29 18:46:00,2019-03-29 18:18:00.000,2019-03-29 18:46:00.000,0.0,0.0,1,1.0,0.0,28.0,28.0,0.0,28.0,28.0,Acm,Avky,Gsv,28.0
5576.0,2019-03-29,TJT,-,Passage,Passage,0,-,0,-,4,Gsh,Blg,Hedemora,Hdm,Vikmanshyttan,Vhy,2019-03-30 05:17:00,2019-03-30 05:20:00,2019-03-30 04:31:00,2019-03-30 04:27:00,2019-03-30 05:17:00.000,2019-03-30 04:27:00.000,0.0,0.0,3,4.0,1.0,-50.0,-49.0,0.0,-50.0,-49.0,Acm,Avky,Vhy,-50.0
5576.0,2019-03-29,TJT,-,Passage,Passage,0,-,0,-,5,Gsh,Blg,Vikmanshyttan,Vhy,Säter,St,2019-03-30 05:20:00,2019-03-30 05:25:00,2019-03-30 04:37:00,2019-03-30 04:31:00,2019-03-30 05:20:00.000,2019-03-30 04:31:00.000,0.0,0.0,5,6.0,1.0,-49.0,-48.0,0.0,-49.0,-48.0,Acm,Avky,St,-49.0
5576.0,2019-03-29,GT,GODS,Passage,Uppehåll,0,-,0,Uppehåll av teknisk/personalrelaterad typ,5,Gsh,Blg,Göteborg Sävenäs,Gsv,Sävenäs rangerbangård,Sär,2019-03-29 18:19:00,2019-03-29 18:22:00,2019-03-29 18:42:00,2019-03-29 18:47:00,2019-03-29 18:19:00.000,2019-03-29 18:47:00.000,0.0,0.0,3,-5.0,-8.0,28.0,20.0,0.0,28.0,20.0,Acm,Avky,Sär,28.0
5576.0,2019-03-29,GT,GODS,Uppehåll,Passage,0,Uppehåll av teknisk/personalrelaterad typ,0,-,6,Gsh,Blg,Sävenäs rangerbangård,Sär,Sävedalen,Sel,2019-03-29 18:36:00,2019-03-29 18:44:00,2019-03-29 18:52:00,2019-03-29 18:49:00,2019-03-29 18:22:00.000,2019-03-29 18:42:00.000,14.0,7.0,8,3.0,-5.0,13.0,8.0,-7.0,13.0,8.0,Acm,Avky,Sel,13.0
5576.0,2019-03-29,TJT,-,Passage,Passage,0,-,0,-,6,Gsh,Blg,Säter,St,Gustafs,Gtf,2019-03-30 05:25:00,2019-03-30 05:32:00,2019-03-30 04:44:00,2019-03-30 04:37:00,2019-03-30 05:25:00.000,2019-03-30 04:37:00.000,0.0,0.0,7,7.0,0.0,-48.0,-48.0,0.0,-48.0,-48.0,Acm,Avky,Gtf,-48.0
5576.0,2019-03-29,GT,GODS,Passage,Passage,0,-,0,-,7,Gsh,Blg,Sävedalen,Sel,Partille,P,2019-03-29 18:44:00,2019-03-29 18:45:00,2019-03-29 18:53:00,2019-03-29 18:52:00,2019-03-29 18:44:00.000,2019-03-29 18:52:00.000,0.0,0.0,1,1.0,0.0,8.0,8.0,0.0,8.0,8.0,Acm,Avky,P,8.0
5576.0,2019-03-29,TJT,-,Passage,Passage,0,-,0,-,7,Gsh,Blg,Gustafs,Gtf,Stora Tuna,Sau,2019-03-30 05:32:00,2019-03-30 05:36:00,2019-03-30 04:48:00,2019-03-30 04:44:00,2019-03-30 05:32:00.000,2019-03-30 04:44:00.000,0.0,0.0,4,4.0,0.0,-48.0,-48.0,0.0,-48.0,-48.0,Acm,Avky,Sau,-48.0
5576.0,2019-03-29,GT,GODS,Passage,Passage,0,-,0,-,8,Gsh,Blg,Partille,P,Jonsered Västra,Jv,2019-03-29 18:45:00,2019-03-29 18:49:00,2019-03-29 18:58:00,2019-03-29 18:53:00,2019-03-29 18:45:00.000,2019-03-29 18:53:00.000,0.0,0.0,4,5.0,1.0,8.0,9.0,0.0,8.0,9.0,Acm,Avky,Jv,8.0
5576.0,2019-03-29,TJT,-,Passage,Sista,0,-,0,Uppehåll av teknisk/personalrelaterad typ,8,Gsh,Blg,Stora Tuna,Sau,Borlänge c,Blg,2019-03-30 05:36:00,2019-03-30 05:42:00,2019-03-30 04:54:00,2019-03-30 04:48:00,2019-03-30 05:36:00.000,2019-03-30 04:48:00.000,0.0,0.0,6,6.0,0.0,-48.0,-48.0,0.0,-48.0,-48.0,Acm,Avky,Blg,-48.0
5576.0,2019-03-29,GT,GODS,Passage,Passage,0,-,0,-,9,Gsh,Blg,Jonsered Västra,Jv,Jonsered östra,J,2019-03-29 18:49:00,2019-03-29 18:50:00,2019-03-29 18:58:00,2019-03-29 18:58:00,2019-03-29 18:49:00.000,2019-03-29 18:58:00.000,0.0,0.0,1,0.0,-1.0,9.0,8.0,0.0,9.0,8.0,Acm,Avky,J,9.0
5576.0,2019-03-29,GT,GODS,Passage,Passage,0,-,0,-,10,Gsh,Blg,Jonsered östra,J,Aspen,Apn,2019-03-29 18:50:00,2019-03-29 18:52:00,2019-03-29 19:00:00,2019-03-29 18:58:00,2019-03-29 18:50:00.000,2019-03-29 18:58:00.000,0.0,0.0,2,2.0,0.0,8.0,8.0,0.0,8.0,8.0,Acm,Avky,Apn,8.0
5576.0,2019-03-29,GT,GODS,Passage,Passage,0,-,0,-,11,Gsh,Blg,Aspen,Apn,Aspedalen,Asd,2019-03-29 18:52:00,2019-03-29 18:53:00,2019-03-29 19:01:00,2019-03-29 19:00:00,2019-03-29 18:52:00.000,2019-03-29 19:00:00.000,0.0,0.0,1,1.0,0.0,8.0,8.0,0.0,8.0,8.0,Acm,Avky,Asd,8.0
5576.0,2019-03-29,GT,GODS,Passage,Passage,0,-,0,-,12,Gsh,Blg,Aspedalen,Asd,Lerum,Lr,2019-03-29 18:53:00,2019-03-29 18:54:00,2019-03-29 19:02:00,2019-03-29 19:01:00,2019-03-29 18:53:00.000,2019-03-29 19:01:00.000,0.0,0.0,1,1.0,0.0,8.0,8.0,0.0,8.0,8.0,Acm,Avky,Lr,8.0
5576.0,2019-03-29,GT,GODS,Passage,Passage,0,-,0,-,13,Gsh,Blg,Lerum,Lr,Stenkullen,Sn,2019-03-29 18:54:00,2019-03-29 18:57:00,2019-03-29 19:05:00,2019-03-29 19:02:00,2019-03-29 18:54:00.000,2019-03-29 19:02:00.000,0.0,0.0,3,3.0,0.0,8.0,8.0,0.0,8.0,8.0,Acm,Avky,Sn,8.0
5576.0,2019-03-29,GT,GODS,Passage,Passage,0,-,0,-,14,Gsh,Blg,Stenkullen,Sn,Floda,Fd,2019-03-29 18:57:00,2019-03-29 19:00:00,2019-03-29 19:08:00,2019-03-29 19:05:00,2019-03-29 18:57:00.000,2019-03-29 19:05:00.000,0.0,0.0,3,3.0,0.0,8.0,8.0,0.0,8.0,8.0,Acm,Avky,Fd,8.0
5576.0,2019-03-29,GT,GODS,Passage,Passage,0,-,0,-,15,Gsh,Blg,Floda,Fd,Norsesund västra,Ndv,2019-03-29 19:00:00,2019-03-29 19:05:00,2019-03-29 19:12:00,2019-03-29 19:08:00,2019-03-29 19:00:00.000,2019-03-29 19:08:00.000,0.0,0.0,5,4.0,-1.0,8.0,7.0,0.0,8.0,7.0,Acm,Avky,Ndv,8.0
5576.0,2019-03-29,GT,GODS,Passage,Passage,0,-,0,-,16,Gsh,Blg,Norsesund västra,Ndv,Norsesund,Ns,2019-03-29 19:05:00,2019-03-29 19:05:00,2019-03-29 19:14:00,2019-03-29 19:12:00,2019-03-29 19:05:00.000,2019-03-29 19:12:00.000,0.0,0.0,0,2.0,2.0,7.0,9.0,0.0,7.0,9.0,Acm,Avky,Ns,7.0
5576.0,2019-03-29,GT,GODS,Passage,Passage,0,-,0,-,17,Gsh,Blg,Norsesund,Ns,Västra Bodarna,Vbd,2019-03-29 19:05:00,2019-03-29 19:08:00,2019-03-29 19:19:00,2019-03-29 19:14:00,2019-03-29 19:05:00.000,2019-03-29 19:14:00.000,0.0,0.0,3,5.0,2.0,9.0,11.0,0.0,9.0,11.0,Acm,Avky,Vbd,9.0
5576.0,2019-03-29,GT,GODS,Passage,Passage,0,-,0,-,18,Gsh,Blg,Västra Bodarna,Vbd,Bryngenäs,Bgs,2019-03-29 19:08:00,2019-03-29 19:09:00,2019-03-29 19:19:00,2019-03-29 19:19:00,2019-03-29 19:08:00.000,2019-03-29 19:19:00.000,0.0,0.0,1,0.0,-1.0,11.0,10.0,0.0,11.0,10.0,Acm,Avky,Bgs,11.0
5576.0,2019-03-29,GT,GODS,Passage,Passage,0,-,0,-,19,Gsh,Blg,Bryngenäs,Bgs,Alingsås,A,2019-03-29 19:09:00,2019-03-29 19:13:00,2019-03-29 19:23:00,2019-03-29 19:19:00,2019-03-29 19:09:00.000,2019-03-29 19:19:00.000,0.0,0.0,4,4.0,0.0,10.0,10.0,0.0,10.0,10.0,Acm,Avky,A,10.0
5576.0,2019-03-29,GT,GODS,Passage,Uppehåll,0,-,0,-,20,Gsh,Blg,Alingsås,A,Algutsgården,Agg,2019-03-29 19:13:00,2019-03-29 19:23:00,2019-03-29 19:30:00,2019-03-29 19:23:00,2019-03-29 19:13:00.000,2019-03-29 19:23:00.000,0.0,0.0,10,7.0,-3.0,10.0,7.0,0.0,10.0,7.0,Acm,Avky,Agg,10.0
5576.0,2019-03-29,GT,GODS,Uppehåll,Passage,0,-,0,-,21,Gsh,Blg,Algutsgården,Agg,Vårgårda,Vgå,2019-03-29 19:40:00,2019-03-29 19:49:00,2019-03-29 19:51:00,2019-03-29 19:42:00,2019-03-29 19:23:00.000,2019-03-29 19:30:00.000,17.0,12.0,9,9.0,0.0,2.0,2.0,-5.0,2.0,2.0,Acm,Avky,Vgå,2.0
5576.0,2019-03-29,GT,GODS,Passage,Uppehåll,0,-,0,-,22,Gsh,Blg,Vårgårda,Vgå,Herrljunga,Hr,2019-03-29 19:49:00,2019-03-29 20:02:00,2019-03-29 20:01:00,2019-03-29 19:51:00,2019-03-29 19:49:00.000,2019-03-29 19:51:00.000,0.0,0.0,13,10.0,-3.0,2.0,-1.0,0.0,2.0,-1.0,Acm,Avky,Hr,2.0
5576.0,2019-03-29,GT,GODS,Uppehåll,Passage,0,-,0,-,23,Gsh,Blg,Herrljunga,Hr,Källeryd,Kä,2019-03-29 20:08:00,2019-03-29 20:20:00,2019-03-29 20:10:00,2019-03-29 20:01:00,2019-03-29 20:02:00.000,2019-03-29 20:01:00.000,6.0,0.0,12,9.0,-3.0,-7.0,-10.0,-6.0,-7.0,-10.0,Acm,Avky,Kä,-7.0
5576.0,2019-03-29,GT,GODS,Passage,Passage,0,-,0,-,24,Gsh,Blg,Källeryd,Kä,Floby,Fby,2019-03-29 20:20:00,2019-03-29 20:27:00,2019-03-29 20:15:00,2019-03-29 20:10:00,2019-03-29 20:20:00.000,2019-03-29 20:10:00.000,0.0,0.0,7,5.0,-2.0,-10.0,-12.0,0.0,-10.0,-12.0,Acm,Avky,Fby,-10.0
5576.0,2019-03-29,GT,GODS,Passage,Passage,0,-,0,-,25,Gsh,Blg,Floby,Fby,Falköpings c,F,2019-03-29 20:27:00,2019-03-29 20:40:00,2019-03-29 20:25:00,2019-03-29 20:15:00,2019-03-29 20:27:00.000,2019-03-29 20:15:00.000,0.0,0.0,13,10.0,-3.0,-12.0,-15.0,0.0,-12.0,-15.0,Acm,Avky,F,-12.0
5576.0,2019-03-29,GT,GODS,Passage,Passage,0,-,0,-,26,Gsh,Blg,Falköpings c,F,Stenstorp,Ss,2019-03-29 20:40:00,2019-03-29 20:52:00,2019-03-29 20:36:00,2019-03-29 20:25:00,2019-03-29 20:40:00.000,2019-03-29 20:25:00.000,0.0,0.0,12,11.0,-1.0,-15.0,-16.0,0.0,-15.0,-16.0,Acm,Avky,Ss,-15.0
5576.0,2019-03-29,GT,GODS,Passage,Uppehåll,0,-,0,-,27,Gsh,Blg,Stenstorp,Ss,Regumatorp,Rmtp,2019-03-29 20:52:00,2019-03-29 21:00:00,2019-03-29 20:40:00,2019-03-29 20:36:00,2019-03-29 20:52:00.000,2019-03-29 20:36:00.000,0.0,0.0,8,4.0,-4.0,-16.0,-20.0,0.0,-16.0,-20.0,Acm,Avky,Rmtp,-16.0
